bond_lot,bond_slot,bond_x_true,bond_y_true,dt_job,dt_x_true,dt_y_true,core_wafer,core_lot,core_slot,core_lot_at_dt,core_slot_at_dt,core_x_true,core_y_true
BS-2601-004,21,5,0,DT-EQP-01_20260515T0000_T16,7,12,WF.010406,CL-2601-004,06,CL-2601-004,06,8,1
BS-2601-004,21,4,6,DT-EQP-01_20260515T0000_T16,8,6,WF.010723,CL-2601-007,23,CL-2601-007-A2-A6,23,12,7
BS-2601-004,21,4,4,DT-EQP-01_20260515T0000_T16,8,8,WF.010723,CL-2601-007,23,CL-2601-007-A2-A6,23,6,4
BS-2601-004,21,4,2,DT-EQP-01_20260515T0000_T16,8,10,WF.010723,CL-2601-007,23,CL-2601-007-A2-A6,23,11,4
BS-2601-004,21,3,10,DT-EQP-01_20260515T0000_T16,9,2,WF.010406,CL-2601-004,06,CL-2601-004,06,6,8
BS-2601-004,21,3,8,DT-EQP-01_20260515T0000_T16,9,4,WF.010723,CL-2601-007,23,CL-2601-007-A2-A6,23,7,7
BS-2601-004,21,3,7,DT-EQP-01_20260515T0000_T16,9,5,WF.010406,CL-2601-004,06,CL-2601-004,06,3,10
BS-2601-004,21,2,7,DT-EQP-01_20260515T0000_T16,10,5,WF.010406,CL-2601-004,06,CL-2601-004,06,7,0
BS-2601-004,21,2,6,DT-EQP-01_20260515T0000_T16,10,6,WF.010406,CL-2601-004,06,CL-2601-004,06,5,10
BS-2601-004,21,2,4,DT-EQP-01_20260515T0000_T16,10,8,WF.010723,CL-2601-007,23,CL-2601-007-A2-A6,23,9,7
BS-2601-004,21,2,2,DT-EQP-01_20260515T0000_T16,10,10,WF.010723,CL-2601-007,23,CL-2601-007-A2-A6,23,11,3
BS-2601-004,21,1,9,DT-EQP-01_20260515T0000_T16,11,3,WF.010406,CL-2601-004,06,CL-2601-004,06,5,11
BS-2601-004,21,1,7,DT-EQP-01_20260515T0000_T16,11,5,WF.010406,CL-2601-004,06,CL-2601-004,06,4,2
BS-2601-004,21,1,3,DT-EQP-01_20260515T0000_T16,11,9,WF.010723,CL-2601-007,23,CL-2601-007-A2-A6,23,10,9
BS-2601-004,21,0,7,DT-EQP-01_20260515T0000_T16,12,5,WF.010406,CL-2601-004,06,CL-2601-004,06,6,3
BS-2601-004,21,0,6,DT-EQP-01_20260515T0000_T16,12,6,WF.010723,CL-2601-007,23,CL-2601-007-A2-A6,23,8,5
BS-2601-004,21,0,5,DT-EQP-01_20260515T0000_T16,12,7,WF.010406,CL-2601-004,06,CL-2601-004,06,3,8
BS-2601-004,22,11,5,DT-EQP-01_20260515T0000_T17,1,7,WF.010420,CL-2601-004,20,CL-2601-004,20,9,1
BS-2601-004,22,11,4,DT-EQP-01_20260515T0000_T17,1,8,WF.010420,CL-2601-004,20,CL-2601-004,20,2,9
BS-2601-004,22,10,9,DT-EQP-01_20260515T0000_T17,2,3,WF.010420,CL-2601-004,20,CL-2601-004,20,2,6
BS-2601-004,22,10,8,DT-EQP-01_20260515T0000_T17,2,4,WF.010624,CL-2601-006,24,CL-2601-006,24,11,8
BS-2601-004,22,10,7,DT-EQP-01_20260515T0000_T17,2,5,WF.010420,CL-2601-004,20,CL-2601-004,20,5,2
BS-2601-004,22,10,5,DT-EQP-01_20260515T0000_T17,2,7,WF.010624,CL-2601-006,24,CL-2601-006,24,11,6
BS-2601-004,22,10,2,DT-EQP-01_20260515T0000_T17,2,10,WF.010420,CL-2601-004,20,CL-2601-004,20,6,12
BS-2601-004,22,9,11,DT-EQP-01_20260515T0000_T17,3,1,WF.010420,CL-2601-004,20,CL-2601-004,20,3,7
BS-2601-004,22,9,9,DT-EQP-01_20260515T0000_T17,3,3,WF.010420,CL-2601-004,20,CL-2601-004,20,5,10
BS-2601-004,22,9,7,DT-EQP-01_20260515T0000_T17,3,5,WF.010420,CL-2601-004,20,CL-2601-004,20,3,10
BS-2601-004,22,9,6,DT-EQP-01_20260515T0000_T17,3,6,WF.010420,CL-2601-004,20,CL-2601-004,20,4,9
BS-2601-004,22,9,4,DT-EQP-01_20260515T0000_T17,3,8,WF.010420,CL-2601-004,20,CL-2601-004,20,11,6
BS-2601-004,22,8,5,DT-EQP-01_20260515T0000_T17,4,7,WF.010420,CL-2601-004,20,CL-2601-004,20,5,9
BS-2601-004,22,8,4,DT-EQP-01_20260515T0000_T17,4,8,WF.010420,CL-2601-004,20,CL-2601-004,20,7,11
BS-2601-004,22,7,9,DT-EQP-01_20260515T0000_T17,5,3,WF.010624,CL-2601-006,24,CL-2601-006,24,2,6
BS-2601-004,22,7,7,DT-EQP-01_20260515T0000_T17,5,5,WF.010624,CL-2601-006,24,CL-2601-006,24,3,5
BS-2601-004,22,7,6,DT-EQP-01_20260515T0000_T17,5,6,WF.010420,CL-2601-004,20,CL-2601-004,20,1,8
BS-2601-004,22,7,4,DT-EQP-01_20260515T0000_T17,5,8,WF.010420,CL-2601-004,20,CL-2601-004,20,8,4
BS-2601-004,22,7,1,DT-EQP-01_20260515T0000_T17,5,11,WF.010420,CL-2601-004,20,CL-2601-004,20,10,3
BS-2601-004,22,7,0,DT-EQP-01_20260515T0000_T17,5,12,WF.010420,CL-2601-004,20,CL-2601-004,20,1,3
BS-2601-004,22,6,12,DT-EQP-01_20260515T0000_T17,6,0,WF.010420,CL-2601-004,20,CL-2601-004,20,11,5
BS-2601-004,22,6,11,DT-EQP-01_20260515T0000_T17,6,1,WF.010624,CL-2601-006,24,CL-2601-006,24,3,11
BS-2601-004,22,6,8,DT-EQP-01_20260515T0000_T17,6,4,WF.010624,CL-2601-006,24,CL-2601-006,24,0,7
BS-2601-004,22,6,6,DT-EQP-01_20260515T0000_T17,6,6,WF.010624,CL-2601-006,24,CL-2601-006,24,11,7
BS-2601-004,22,6,5,DT-EQP-01_20260515T0000_T17,6,7,WF.010420,CL-2601-004,20,CL-2601-004,20,4,5
BS-2601-004,22,6,0,DT-EQP-01_20260515T0000_T17,6,12,WF.010420,CL-2601-004,20,CL-2601-004,20,7,7
BS-2601-004,22,5,12,DT-EQP-01_20260515T0000_T17,7,0,WF.010624,CL-2601-006,24,CL-2601-006,24,1,3
BS-2601-004,22,5,6,DT-EQP-01_20260515T0000_T17,7,6,WF.010624,CL-2601-006,24,CL-2601-006,24,9,4
BS-2601-004,22,4,10,DT-EQP-01_20260515T0000_T17,8,2,WF.010420,CL-2601-004,20,CL-2601-004,20,8,1
BS-2601-004,22,4,6,DT-EQP-01_20260515T0000_T17,8,6,WF.010420,CL-2601-004,20,CL-2601-004,20,1,9
BS-2601-004,22,4,3,DT-EQP-01_20260515T0000_T17,8,9,WF.010420,CL-2601-004,20,CL-2601-004,20,3,9
BS-2601-004,22,4,1,DT-EQP-01_20260515T0000_T17,8,11,WF.010624,CL-2601-006,24,CL-2601-006,24,9,11
BS-2601-004,22,3,8,DT-EQP-01_20260515T0000_T17,9,4,WF.010420,CL-2601-004,20,CL-2601-004,20,3,11
BS-2601-004,22,3,6,DT-EQP-01_20260515T0000_T17,9,6,WF.010624,CL-2601-006,24,CL-2601-006,24,1,5
BS-2601-004,22,3,4,DT-EQP-01_20260515T0000_T17,9,8,WF.010420,CL-2601-004,20,CL-2601-004,20,10,5
BS-2601-004,22,3,3,DT-EQP-01_20260515T0000_T17,9,9,WF.010420,CL-2601-004,20,CL-2601-004,20,8,5
BS-2601-004,22,3,1,DT-EQP-01_20260515T0000_T17,9,11,WF.010624,CL-2601-006,24,CL-2601-006,24,7,1
BS-2601-004,22,2,2,DT-EQP-01_20260515T0000_T17,10,10,WF.010624,CL-2601-006,24,CL-2601-006,24,8,10
BS-2601-004,22,1,9,DT-EQP-01_20260515T0000_T17,11,3,WF.010624,CL-2601-006,24,CL-2601-006,24,9,9
BS-2601-004,22,1,8,DT-EQP-01_20260515T0000_T17,11,4,WF.010420,CL-2601-004,20,CL-2601-004,20,10,4
BS-2601-004,22,1,5,DT-EQP-01_20260515T0000_T17,11,7,WF.010624,CL-2601-006,24,CL-2601-006,24,6,2
BS-2601-004,22,1,4,DT-EQP-01_20260515T0000_T17,11,8,WF.010420,CL-2601-004,20,CL-2601-004,20,4,2
BS-2601-004,22,1,3,DT-EQP-01_20260515T0000_T17,11,9,WF.010420,CL-2601-004,20,CL-2601-004,20,2,3
BS-2601-004,23,10,10,DT-EQP-01_20260515T0000_T18,2,2,WF.010822,CL-2601-008,22,CL-2601-008,22,2,2
BS-2601-004,23,10,6,DT-EQP-01_20260515T0000_T18,2,6,WF.010822,CL-2601-008,22,CL-2601-008,22,8,11
BS-2601-004,23,10,5,DT-EQP-01_20260515T0000_T18,2,7,WF.010822,CL-2601-008,22,CL-2601-008,22,5,7
BS-2601-004,23,10,4,DT-EQP-01_20260515T0000_T18,2,8,WF.010822,CL-2601-008,22,CL-2601-008,22,5,6
BS-2601-004,23,9,11,DT-EQP-01_20260515T0000_T18,3,1,WF.010822,CL-2601-008,22,CL-2601-008,22,7,7
BS-2601-004,23,9,3,DT-EQP-01_20260515T0000_T18,3,9,WF.010822,CL-2601-008,22,CL-2601-008,22,10,2
BS-2601-004,23,9,2,DT-EQP-01_20260515T0000_T18,3,10,WF.010822,CL-2601-008,22,CL-2601-008,22,6,9
BS-2601-004,23,8,9,DT-EQP-01_20260515T0000_T18,4,3,WF.010822,CL-2601-008,22,CL-2601-008,22,11,4
BS-2601-004,23,8,7,DT-EQP-01_20260515T0000_T18,4,5,WF.010822,CL-2601-008,22,CL-2601-008,22,3,8
BS-2601-004,23,8,4,DT-EQP-01_20260515T0000_T18,4,8,WF.010822,CL-2601-008,22,CL-2601-008,22,2,5
BS-2601-004,23,7,10,DT-EQP-01_20260515T0000_T18,5,2,WF.010822,CL-2601-008,22,CL-2601-008,22,2,6
BS-2601-004,23,7,9,DT-EQP-01_20260515T0000_T18,5,3,WF.010822,CL-2601-008,22,CL-2601-008,22,8,5
BS-2601-004,23,7,7,DT-EQP-01_20260515T0000_T18,5,5,WF.010822,CL-2601-008,22,CL-2601-008,22,4,1
BS-2601-004,23,7,5,DT-EQP-01_20260515T0000_T18,5,7,WF.010822,CL-2601-008,22,CL-2601-008,22,3,10
BS-2601-004,23,7,4,DT-EQP-01_20260515T0000_T18,5,8,WF.010822,CL-2601-008,22,CL-2601-008,22,2,8
BS-2601-004,23,7,2,DT-EQP-01_20260515T0000_T18,5,10,WF.010822,CL-2601-008,22,CL-2601-008,22,5,10
BS-2601-004,23,7,1,DT-EQP-01_20260515T0000_T18,5,11,WF.010822,CL-2601-008,22,CL-2601-008,22,7,2
BS-2601-004,23,6,12,DT-EQP-01_20260515T0000_T18,6,0,WF.010822,CL-2601-008,22,CL-2601-008,22,4,4
BS-2601-004,23,6,11,DT-EQP-01_20260515T0000_T18,6,1,WF.010822,CL-2601-008,22,CL-2601-008,22,1,3
BS-2601-004,23,6,10,DT-EQP-01_20260515T0000_T18,6,2,WF.010822,CL-2601-008,22,CL-2601-008,22,3,5
BS-2601-004,23,6,9,DT-EQP-01_20260515T0000_T18,6,3,WF.010822,CL-2601-008,22,CL-2601-008,22,1,7
BS-2601-004,23,6,7,DT-EQP-01_20260515T0000_T18,6,5,WF.010822,CL-2601-008,22,CL-2601-008,22,10,7
BS-2601-004,23,6,6,DT-EQP-01_20260515T0000_T18,6,6,WF.010822,CL-2601-008,22,CL-2601-008,22,0,7
BS-2601-004,23,6,5,DT-EQP-01_20260515T0000_T18,6,7,WF.010822,CL-2601-008,22,CL-2601-008,22,3,6
BS-2601-004,23,6,2,DT-EQP-01_20260515T0000_T18,6,10,WF.010822,CL-2601-008,22,CL-2601-008,22,8,9
BS-2601-004,23,6,0,DT-EQP-01_20260515T0000_T18,6,12,WF.010822,CL-2601-008,22,CL-2601-008,22,12,6
BS-2601-004,23,5,11,DT-EQP-01_20260515T0000_T18,7,1,WF.010822,CL-2601-008,22,CL-2601-008,22,10,10
BS-2601-004,23,5,6,DT-EQP-01_20260515T0000_T18,7,6,WF.010822,CL-2601-008,22,CL-2601-008,22,5,4
BS-2601-004,23,5,4,DT-EQP-01_20260515T0000_T18,7,8,WF.010822,CL-2601-008,22,CL-2601-008,22,10,9
BS-2601-004,23,5,1,DT-EQP-01_20260515T0000_T18,7,11,WF.010822,CL-2601-008,22,CL-2601-008,22,11,9
BS-2601-004,23,4,5,DT-EQP-01_20260515T0000_T18,8,7,WF.010822,CL-2601-008,22,CL-2601-008,22,8,10
BS-2601-004,23,4,4,DT-EQP-01_20260515T0000_T18,8,8,WF.010822,CL-2601-008,22,CL-2601-008,22,7,10
BS-2601-004,23,4,3,DT-EQP-01_20260515T0000_T18,8,9,WF.010822,CL-2601-008,22,CL-2601-008,22,8,6
BS-2601-004,23,4,2,DT-EQP-01_20260515T0000_T18,8,10,WF.010822,CL-2601-008,22,CL-2601-008,22,6,0
BS-2601-004,23,3,9,DT-EQP-01_20260515T0000_T18,9,3,WF.010822,CL-2601-008,22,CL-2601-008,22,0,5
BS-2601-004,23,3,2,DT-EQP-01_20260515T0000_T18,9,10,WF.010822,CL-2601-008,22,CL-2601-008,22,6,10
BS-2601-004,23,2,10,DT-EQP-01_20260515T0000_T18,10,2,WF.010822,CL-2601-008,22,CL-2601-008,22,3,4
BS-2601-004,23,2,9,DT-EQP-01_20260515T0000_T18,10,3,WF.010822,CL-2601-008,22,CL-2601-008,22,5,8
BS-2601-004,23,2,8,DT-EQP-01_20260515T0000_T18,10,4,WF.010822,CL-2601-008,22,CL-2601-008,22,11,5
BS-2601-004,23,2,3,DT-EQP-01_20260515T0000_T18,10,9,WF.010822,CL-2601-008,22,CL-2601-008,22,9,9
BS-2601-004,23,1,9,DT-EQP-01_20260515T0000_T18,11,3,WF.010822,CL-2601-008,22,CL-2601-008,22,11,7
BS-2601-004,23,1,8,DT-EQP-01_20260515T0000_T18,11,4,WF.010822,CL-2601-008,22,CL-2601-008,22,8,8
BS-2601-004,23,1,6,DT-EQP-01_20260515T0000_T18,11,6,WF.010822,CL-2601-008,22,CL-2601-008,22,9,10
BS-2601-004,23,1,4,DT-EQP-01_20260515T0000_T18,11,8,WF.010822,CL-2601-008,22,CL-2601-008,22,10,3
BS-2601-004,23,1,3,DT-EQP-01_20260515T0000_T18,11,9,WF.010822,CL-2601-008,22,CL-2601-008,22,5,2
BS-2601-004,23,0,6,DT-EQP-01_20260515T0000_T18,12,6,WF.010822,CL-2601-008,22,CL-2601-008,22,9,2
BS-2601-004,24,12,7,DT-EQP-01_20260515T0000_T19,0,5,WF.010506,CL-2601-005,06,CL-2601-005-A5,06,7,6
BS-2601-004,24,11,7,DT-EQP-01_20260515T0000_T19,1,5,WF.010506,CL-2601-005,06,CL-2601-005-A5,06,1,5
BS-2601-004,24,11,4,DT-EQP-01_20260515T0000_T19,1,8,WF.010506,CL-2601-005,06,CL-2601-005-A5,06,6,5
BS-2601-004,24,10,9,DT-EQP-01_20260515T0000_T19,2,3,WF.010506,CL-2601-005,06,CL-2601-005-A5,06,3,9
BS-2601-004,24,9,7,DT-EQP-01_20260515T0000_T19,3,5,WF.010506,CL-2601-005,06,CL-2601-005-A5,06,7,12
BS-2601-004,24,9,5,DT-EQP-01_20260515T0000_T19,3,7,WF.010506,CL-2601-005,06,CL-2601-005-A5,06,10,4
BS-2601-004,24,9,3,DT-EQP-01_20260515T0000_T19,3,9,WF.010506,CL-2601-005,06,CL-2601-005-A5,06,4,11
BS-2601-004,24,8,8,DT-EQP-01_20260515T0000_T19,4,4,WF.010506,CL-2601-005,06,CL-2601-005-A5,06,11,5
BS-2601-004,24,8,7,DT-EQP-01_20260515T0000_T19,4,5,WF.010506,CL-2601-005,06,CL-2601-005-A5,06,10,6
BS-2601-004,24,8,4,DT-EQP-01_20260515T0000_T19,4,8,WF.010506,CL-2601-005,06,CL-2601-005-A5,06,8,4
BS-2601-004,24,8,2,DT-EQP-01_20260515T0000_T19,4,10,WF.010506,CL-2601-005,06,CL-2601-005-A5,06,2,7
BS-2601-004,24,8,1,DT-EQP-01_20260515T0000_T19,4,11,WF.010506,CL-2601-005,06,CL-2601-005-A5,06,12,6
BS-2601-004,24,7,12,DT-EQP-01_20260515T0000_T19,5,0,WF.010506,CL-2601-005,06,CL-2601-005-A5,06,0,7
BS-2601-004,24,7,9,DT-EQP-01_20260515T0000_T19,5,3,WF.010506,CL-2601-005,06,CL-2601-005-A5,06,6,4
BS-2601-004,24,7,4,DT-EQP-01_20260515T0000_T19,5,8,WF.010506,CL-2601-005,06,CL-2601-005-A5,06,10,7
BS-2601-004,24,7,0,DT-EQP-01_20260515T0000_T19,5,12,WF.010506,CL-2601-005,06,CL-2601-005-A5,06,9,2
BS-2601-004,24,6,12,DT-EQP-01_20260515T0000_T19,6,0,WF.010506,CL-2601-005,06,CL-2601-005-A5,06,8,3
BS-2601-004,24,6,9,DT-EQP-01_20260515T0000_T19,6,3,WF.010506,CL-2601-005,06,CL-2601-005-A5,06,2,8
BS-2601-004,24,6,7,DT-EQP-01_20260515T0000_T19,6,5,WF.010506,CL-2601-005,06,CL-2601-005-A5,06,3,10
BS-2601-004,24,6,5,DT-EQP-01_20260515T0000_T19,6,7,WF.010506,CL-2601-005,06,CL-2601-005-A5,06,4,4
BS-2601-004,24,6,4,DT-EQP-01_20260515T0000_T19,6,8,WF.010506,CL-2601-005,06,CL-2601-005-A5,06,8,9
BS-2601-004,24,5,9,DT-EQP-01_20260515T0000_T19,7,3,WF.010506,CL-2601-005,06,CL-2601-005-A5,06,3,3
BS-2601-004,24,5,8,DT-EQP-01_20260515T0000_T19,7,4,WF.010506,CL-2601-005,06,CL-2601-005-A5,06,3,2
BS-2601-004,24,5,4,DT-EQP-01_20260515T0000_T19,7,8,WF.010506,CL-2601-005,06,CL-2601-005-A5,06,7,3
BS-2601-004,24,5,3,DT-EQP-01_20260515T0000_T19,7,9,WF.010506,CL-2601-005,06,CL-2601-005-A5,06,6,7
BS-2601-004,24,5,2,DT-EQP-01_20260515T0000_T19,7,10,WF.010506,CL-2601-005,06,CL-2601-005-A5,06,6,1
BS-2601-004,24,5,0,DT-EQP-01_20260515T0000_T19,7,12,WF.010506,CL-2601-005,06,CL-2601-005-A5,06,3,1
BS-2601-004,24,4,11,DT-EQP-01_20260515T0000_T19,8,1,WF.010506,CL-2601-005,06,CL-2601-005-A5,06,11,3
BS-2601-004,24,4,3,DT-EQP-01_20260515T0000_T19,8,9,WF.010506,CL-2601-005,06,CL-2601-005-A5,06,6,6
BS-2601-004,24,4,1,DT-EQP-01_20260515T0000_T19,8,11,WF.010506,CL-2601-005,06,CL-2601-005-A5,06,5,0
BS-2601-004,24,3,8,DT-EQP-01_20260515T0000_T19,9,4,WF.010506,CL-2601-005,06,CL-2601-005-A5,06,5,6
BS-2601-004,24,3,3,DT-EQP-01_20260515T0000_T19,9,9,WF.010506,CL-2601-005,06,CL-2601-005-A5,06,7,9
BS-2601-004,24,3,1,DT-EQP-01_20260515T0000_T19,9,11,WF.010506,CL-2601-005,06,CL-2601-005-A5,06,2,9
BS-2601-004,24,2,10,DT-EQP-01_20260515T0000_T19,10,2,WF.010506,CL-2601-005,06,CL-2601-005-A5,06,7,11
BS-2601-004,24,2,7,DT-EQP-01_20260515T0000_T19,10,5,WF.010506,CL-2601-005,06,CL-2601-005-A5,06,9,1
BS-2601-004,24,2,6,DT-EQP-01_20260515T0000_T19,10,6,WF.010506,CL-2601-005,06,CL-2601-005-A5,06,1,4
BS-2601-004,24,2,5,DT-EQP-01_20260515T0000_T19,10,7,WF.010506,CL-2601-005,06,CL-2601-005-A5,06,9,6
BS-2601-004,24,2,4,DT-EQP-01_20260515T0000_T19,10,8,WF.010506,CL-2601-005,06,CL-2601-005-A5,06,6,12
BS-2601-004,24,2,3,DT-EQP-01_20260515T0000_T19,10,9,WF.010506,CL-2601-005,06,CL-2601-005-A5,06,2,10
BS-2601-004,24,2,2,DT-EQP-01_20260515T0000_T19,10,10,WF.010506,CL-2601-005,06,CL-2601-005-A5,06,8,8
BS-2601-004,24,1,9,DT-EQP-01_20260515T0000_T19,11,3,WF.010506,CL-2601-005,06,CL-2601-005-A5,06,10,9
BS-2601-004,24,1,8,DT-EQP-01_20260515T0000_T19,11,4,WF.010506,CL-2601-005,06,CL-2601-005-A5,06,7,7
BS-2601-004,24,1,7,DT-EQP-01_20260515T0000_T19,11,5,WF.010506,CL-2601-005,06,CL-2601-005-A5,06,8,5
BS-2601-004,24,1,5,DT-EQP-01_20260515T0000_T19,11,7,WF.010506,CL-2601-005,06,CL-2601-005-A5,06,7,4
BS-2601-004,24,1,3,DT-EQP-01_20260515T0000_T19,11,9,WF.010506,CL-2601-005,06,CL-2601-005-A5,06,7,2
BS-2601-004,24,0,6,DT-EQP-01_20260515T0000_T19,12,6,WF.010506,CL-2601-005,06,CL-2601-005-A5,06,4,6
BS-2601-004,24,0,5,DT-EQP-01_20260515T0000_T19,12,7,WF.010506,CL-2601-005,06,CL-2601-005-A5,06,9,10
BS-2601-004,25,12,5,DT-EQP-01_20260515T0000_T20,0,7,WF.010804,CL-2601-008,04,CL-2601-008,04,4,5
BS-2601-004,25,11,8,DT-EQP-01_20260515T0000_T20,1,4,WF.010804,CL-2601-008,04,CL-2601-008,04,8,5
BS-2601-004,25,11,7,DT-EQP-01_20260515T0000_T20,1,5,WF.010804,CL-2601-008,04,CL-2601-008,04,1,5
BS-2601-004,25,11,4,DT-EQP-01_20260515T0000_T20,1,8,WF.010804,CL-2601-008,04,CL-2601-008,04,1,8
BS-2601-004,25,10,6,DT-EQP-01_20260515T0000_T20,2,6,WF.010804,CL-2601-008,04,CL-2601-008,04,3,3
BS-2601-004,25,10,5,DT-EQP-01_20260515T0000_T20,2,7,WF.010212,CL-2601-002,12,CL-2601-002,12,2,9
BS-2601-004,25,9,7,DT-EQP-01_20260515T0000_T20,3,5,WF.010212,CL-2601-002,12,CL-2601-002,12,2,6
BS-2601-004,25,9,1,DT-EQP-01_20260515T0000_T20,3,11,WF.010212,CL-2601-002,12,CL-2601-002,12,5,11
BS-2601-004,25,8,11,DT-EQP-01_20260515T0000_T20,4,1,WF.010804,CL-2601-008,04,CL-2601-008,04,3,7
BS-2601-004,25,8,7,DT-EQP-01_20260515T0000_T20,4,5,WF.010804,CL-2601-008,04,CL-2601-008,04,3,2
BS-2601-004,25,8,5,DT-EQP-01_20260515T0000_T20,4,7,WF.010212,CL-2601-002,12,CL-2601-002,12,4,11
BS-2601-004,25,8,4,DT-EQP-01_20260515T0000_T20,4,8,WF.010804,CL-2601-008,04,CL-2601-008,04,4,7
BS-2601-004,25,7,12,DT-EQP-01_20260515T0000_T20,5,0,WF.010804,CL-2601-008,04,CL-2601-008,04,5,9
BS-2601-004,25,7,9,DT-EQP-01_20260515T0000_T20,5,3,WF.010804,CL-2601-008,04,CL-2601-008,04,8,10
BS-2601-004,25,7,6,DT-EQP-01_20260515T0000_T20,5,6,WF.010804,CL-2601-008,04,CL-2601-008,04,11,3
BS-2601-004,25,7,5,DT-EQP-01_20260515T0000_T20,5,7,WF.010804,CL-2601-008,04,CL-2601-008,04,4,11
BS-2601-004,25,7,3,DT-EQP-01_20260515T0000_T20,5,9,WF.010804,CL-2601-008,04,CL-2601-008,04,7,9
BS-2601-004,25,7,0,DT-EQP-01_20260515T0000_T20,5,12,WF.010804,CL-2601-008,04,CL-2601-008,04,9,4
BS-2601-004,25,6,12,DT-EQP-01_20260515T0000_T20,6,0,WF.010804,CL-2601-008,04,CL-2601-008,04,6,10
BS-2601-004,25,6,11,DT-EQP-01_20260515T0000_T20,6,1,WF.010804,CL-2601-008,04,CL-2601-008,04,2,5
BS-2601-004,25,6,10,DT-EQP-01_20260515T0000_T20,6,2,WF.010804,CL-2601-008,04,CL-2601-008,04,7,4
BS-2601-004,25,6,9,DT-EQP-01_20260515T0000_T20,6,3,WF.010804,CL-2601-008,04,CL-2601-008,04,5,7
BS-2601-004,25,6,7,DT-EQP-01_20260515T0000_T20,6,5,WF.010804,CL-2601-008,04,CL-2601-008,04,8,11
BS-2601-004,25,6,6,DT-EQP-01_20260515T0000_T20,6,6,WF.010212,CL-2601-002,12,CL-2601-002,12,3,11
BS-2601-004,25,6,5,DT-EQP-01_20260515T0000_T20,6,7,WF.010804,CL-2601-008,04,CL-2601-008,04,9,11
BS-2601-004,25,6,4,DT-EQP-01_20260515T0000_T20,6,8,WF.010212,CL-2601-002,12,CL-2601-002,12,12,7
BS-2601-004,25,6,3,DT-EQP-01_20260515T0000_T20,6,9,WF.010804,CL-2601-008,04,CL-2601-008,04,1,9
BS-2601-004,25,6,2,DT-EQP-01_20260515T0000_T20,6,10,WF.010804,CL-2601-008,04,CL-2601-008,04,8,6
BS-2601-004,25,5,12,DT-EQP-01_20260515T0000_T20,7,0,WF.010212,CL-2601-002,12,CL-2601-002,12,5,9
BS-2601-004,25,5,11,DT-EQP-01_20260515T0000_T20,7,1,WF.010804,CL-2601-008,04,CL-2601-008,04,7,2
BS-2601-004,25,5,9,DT-EQP-01_20260515T0000_T20,7,3,WF.010804,CL-2601-008,04,CL-2601-008,04,4,9
BS-2601-004,25,5,8,DT-EQP-01_20260515T0000_T20,7,4,WF.010804,CL-2601-008,04,CL-2601-008,04,6,12
BS-2601-004,25,4,11,DT-EQP-01_20260515T0000_T20,8,1,WF.010804,CL-2601-008,04,CL-2601-008,04,5,3
BS-2601-004,25,4,4,DT-EQP-01_20260515T0000_T20,8,8,WF.010804,CL-2601-008,04,CL-2601-008,04,7,7
BS-2601-004,25,4,1,DT-EQP-01_20260515T0000_T20,8,11,WF.010804,CL-2601-008,04,CL-2601-008,04,2,9
BS-2601-004,25,3,10,DT-EQP-01_20260515T0000_T20,9,2,WF.010804,CL-2601-008,04,CL-2601-008,04,2,4
BS-2601-004,25,3,5,DT-EQP-01_20260515T0000_T20,9,7,WF.010804,CL-2601-008,04,CL-2601-008,04,5,1
BS-2601-004,25,2,8,DT-EQP-01_20260515T0000_T20,10,4,WF.010212,CL-2601-002,12,CL-2601-002,12,8,6
BS-2601-004,25,2,7,DT-EQP-01_20260515T0000_T20,10,5,WF.010212,CL-2601-002,12,CL-2601-002,12,11,8
BS-2601-004,25,2,5,DT-EQP-01_20260515T0000_T20,10,7,WF.010804,CL-2601-008,04,CL-2601-008,04,2,8
BS-2601-004,25,2,4,DT-EQP-01_20260515T0000_T20,10,8,WF.010212,CL-2601-002,12,CL-2601-002,12,8,5
BS-2601-004,25,1,7,DT-EQP-01_20260515T0000_T20,11,5,WF.010212,CL-2601-002,12,CL-2601-002,12,2,10
BS-2601-004,25,1,4,DT-EQP-01_20260515T0000_T20,11,8,WF.010804,CL-2601-008,04,CL-2601-008,04,10,3
BS-2601-005,01,12,6,DT-EQP-02_20260516T0000_T01,0,6,WF.010101,CL-2601-001,01,CL-2601-001,01,1,7
BS-2601-005,01,12,5,DT-EQP-02_20260516T0000_T01,0,7,WF.010425,CL-2601-004,25,CL-2601-004,25,3,10
BS-2601-005,01,11,9,DT-EQP-02_20260516T0000_T01,1,3,WF.010425,CL-2601-004,25,CL-2601-004,25,2,6
BS-2601-005,01,11,8,DT-EQP-02_20260516T0000_T01,1,4,WF.010101,CL-2601-001,01,CL-2601-001,01,9,5
BS-2601-005,01,11,7,DT-EQP-02_20260516T0000_T01,1,5,WF.010425,CL-2601-004,25,CL-2601-004,25,3,9
BS-2601-005,01,10,10,DT-EQP-02_20260516T0000_T01,2,2,WF.010425,CL-2601-004,25,CL-2601-004,25,10,6
BS-2601-005,01,10,9,DT-EQP-02_20260516T0000_T01,2,3,WF.010425,CL-2601-004,25,CL-2601-004,25,7,0
BS-2601-005,01,10,7,DT-EQP-02_20260516T0000_T01,2,5,WF.010425,CL-2601-004,25,CL-2601-004,25,7,11
